schema_version,run_id,scan_date,scan_time,scan_timestamp,ticker,company,sector,subsector,exchange,strategy,recommendation,signals_today,confidence,rank_score,portfolio_rank,regime_today,open,high,low,close,cmp,volume,opportunity_score,risk_score,trend_score,momentum_score,volume_score,quality_score,institutional_score,alpha_score,execution_score,portfolio_fit_score,composite_score,recommendation_score,above_200dma,above_50dma,accumulation_score,atr,atr_adjusted_return,atr_pct,atr_points,atr_risk_multiple,avg20_volume,avg_days,avg_loss_%,avg_win_%,bottom_10_percent,breakout_strength,bt_from,bt_to,cagr_%,cagr_%_pct,cagr_score,candle_range,candle_range_%,capital_efficiency,confidence_pct,confidence_quality,confidence_score,confidence_weighted_return,consistency_quality,conviction_momentum,cut_exits,day_chg_%,distribution_risk,downside_exposure_pct,drawdown_score,entry,entry_distance_pct,entry_ref,exp_per_day_%,expectancy,expectancy_pct,expectancy_score,expected_return_pct,expected_return_points,gap_%,hist_trades,institutional_decile,institutional_grade,institutional_participation,institutional_percentile,institutional_quintile,institutional_rank,limit_price,liquidity_efficiency,liquidity_quality,liquidity_score,max_consecutive_losses,max_drawdown_%,max_drawdown_%_pct,momentum_acceleration,momentum_band,momentum_decile,momentum_efficiency,momentum_persistence,momentum_quality,momentum_quintile,momentum_trend_ratio,opportunity_efficiency,opportunity_quality,participation_score,pct_from_200dma,pct_from_20dma,pct_from_50dma,profit_factor,profit_factor_pct,profit_factor_score,quality_band,quality_decile,quality_quintile,recommendation_band,recovery_factor,recovery_factor_pct,recovery_score,relative_momentum,relative_strength,relative_strength_pct,relative_strength_score,remaining_upside_pct,remarks,return_per_day_pct,return_to_atr_ratio,reward_quality,reward_risk_ratio,reward_risk_ratio_pct,reward_risk_score,risk_adjusted_return,risk_decile,risk_pct,risk_per_day_pct,risk_points,risk_quality,risk_quintile,risk_reward,roc,roc_strength,rsi,rsi_strength,rsi_trend_score,seq_trades,signal_date,stability_quality,status,stop_cushion_pct,stop_hit_pct,stop_hits,stop_loss,stop_loss_buffer,target,target_completion_pct,target_hit_pct,target_hits,target_hold_days,target_stop_distance_ratio,time_exits,time_loss,time_pct,time_win,top_10_percent,top_decile,top_quintile,total_return_sum_%,trade_history_score,trade_status,trail_exits,trail_pct,trend_alignment,trend_conviction,trend_decile,trend_quality,trend_quintile,trend_strength,turnover_quality,volatility_efficiency,volume_band,volume_conviction,volume_decile,volume_efficiency,volume_quintile,volume_ratio,volume_strength,win_rate,win_rate_pct,win_rate_score,yahoo,years
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,LAURUSLABS,,Healthcare,,NSE,PASS_combined,STRONG BUY,True,12.93,50.31,1.0,UPTREND,1821.0,1838.3,1789.1,1811.4,1811.4,1918082,43.14,63.36,89.31,68.89,34.65,73.3,77.45,72.88,60.68,76.14,88.46,74.865,True,True,13.77,45.22,3.996,2.5,45.22,1.996,2262646,9.0,-4.34,8.89,False,42.5,2018-01-01,2026-08-03,-13.14,77.27272727272727,0.0,49.2,2.72,0.0999,95.45454545454544,68.66,100.0,1.2917,68.053,0.2708,0,-0.26,1.3514,4.9928,0.0,1811.4,0.0,1811.4000244140625,0.266,2.4,95.45454545454544,48.0,9.99,180.88,0.26,642,10,A,47.524,100.0,5,1,,12.3257,39.17,43.69,8,-80.69,63.63636363636363,6.48,Strong,10,3.9942,0.85,0.6668,5,6.48,2.002,53.25,4.0729,55.58,12.11,20.52,2.13,95.45454545454544,56.5,Strong,10,5,Strong,2.0,86.36363636363636,0.0,2.0947,53.97,100.0,100.0,9.9856,limited history: 8.6y (<10y) - lower confidence,0.689,3.996,33.39,2.05,86.36363636363636,68.3,2.0023,9,4.99,0.3441,90.44,74.1,5,2.05,16.2,100.0,80.72,26.13,48.2,131,2026-08-03,25.5171,ok,4.9928,48.3,310,1720.96,90.44,1992.28,0.0,33.3,214,14.5,2.0,1,1,0.2,0,True,True,True,1538.97,100.0,NEW,117,18.2,2,93.15,10,79.1,5,100.0,28.1326,0.8008,Weak,0.1099,9,11.7529,5,0.85,31.5,50.9,100.0,72.7,LAURUSLABS,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,NESTLEIND,,Fast Moving Consumer Goods,,NSE,PASS_combined,AVOID,True,0.0,13.23,,UPTREND,1509.5,1530.0,1505.4,1530.0,1530.0,1225991,15.6,46.72,74.48,67.31,15.88,39.7,48.19,54.19,23.77,36.2,45.25,39.913,True,True,2.9529,32.99,3.9907,2.16,32.99,1.9954,2396720,10.1,-2.85,4.16,False,25.5,2018-01-01,2026-08-03,-1.96,100.0,0.0,24.6,1.61,0.0862,27.27272727272727,0.0,0.0,0.0,25.52,0.0,0,1.35,1.4305,4.3118,35.6,1530.0,0.0,1530.0,-0.04,-0.4,31.818181818181817,0.0,8.62,131.95,-0.01,172,5,C,17.761,40.9091,3,14,,4.9367,25.855,35.83,9,-32.21,4.545454545454546,2.6806,Strong,9,3.9927,0.51,0.7519,5,2.6806,2.0,31.16,0.0,15.85,4.67,7.25,0.78,31.818181818181817,0.0,Weak,5,3,Weak,2.0002,100.0,0.0,0.0,3.45,50.0,58.6,8.6242,limited history: 8.6y (<10y) - lower confidence,0.431,3.9907,16.53,1.46,40.909090909090914,48.7,2.0,7,4.31,0.2155,65.97,42.86,4,1.46,5.79,62.31,67.18,74.97,82.04999999999998,38,2026-08-03,23.5696,ok,4.3118,63.4,109,1464.03,65.97,1661.95,0.0,16.3,28,20.0,2.0002,0,0,0.0,0,False,False,False,-69.64,100.0,NEW,35,20.3,2,74.77,9,70.895,5,100.0,8.5131,0.9259,Very Weak,0.0,3,16.902,2,0.51,11.43,34.9,27.27272727272727,49.9,NESTLEIND,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,PAYTM,,Financial Services,,NSE,PASS_combined,WATCH,True,0.0,12.64,,UPTREND,1348.0,1437.6,1344.4,1410.0,1410.0,7961931,71.56,28.99,89.92,57.07,35.12,50.72,60.18,81.28,33.31,51.01,68.83,59.6415,True,True,9.4656,46.3,4.0061,3.28,46.3,2.003,3908845,7.1,-4.22,4.68,False,102.0,2021-11-18,2026-08-03,-23.49,18.181818181818183,0.0,93.2,6.61,0.1314,27.27272727272727,0.0,0.0,0.0,34.0,0.0,0,4.99,1.0789,6.5681,0.0,1410.0,0.0,1410.0,-0.125,-0.89,27.27272727272727,0.0,13.14,185.22,0.37,283,9,B,57.468,81.8182,5,5,,16.7196,51.895,68.67,7,-71.74,27.27272727272727,1.4146,Average,7,4.0049,2.04,0.529,4,1.4146,2.0,50.275,0.0,17.64,6.87,18.11,0.66,25.0,0.0,Average,8,4,Average,2.0,56.81818181818182,0.0,0.0,26.96,95.45454545454544,100.0,13.1362,limited history: 4.7y (<10y) - lower confidence,1.5459,4.0061,72.15,1.11,22.727272727272727,37.0,2.0001,2,6.57,0.7729,92.61,24.33,1,1.11,4.64,57.35,72.17,56.97,69.575,70,2026-08-03,21.0093,ok,6.5681,61.8,175,1317.39,92.61,1595.22,0.0,26.1,74,8.5,2.0,0,0,0.0,0,False,False,True,-251.62,100.0,NEW,34,12.0,2,84.291,10,73.495,5,100.0,89.92,0.6098,Weak,0.0,9,6.4412,5,2.04,100.0,37.5,40.909090909090914,53.6,PAYTM,4.7
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,PHOENIXLTD,,Realty,,NSE,PASS_combined,AVOID,False,0.0,10.5,,,1893.7,1955.0,1883.9,1955.0,1955.0,380319,52.47,27.5,56.45,31.6,12.32,28.94,32.01,49.86,7.55,29.73,28.64,32.1035,True,True,-2.4444,56.68,4.0,2.9,56.68,2.0,915702,7.1,-4.44,4.16,True,21.0,2018-01-01,2026-08-03,-30.5,4.545454545454546,0.0,71.1,3.64,0.116,27.27272727272727,0.0,0.0,0.0,19.399,-0.0,0,3.55,2.0423,5.799,0.0,1955.0,0.0,1955.0,-0.233,-1.65,9.090909090909092,0.0,11.6,226.73,0.31,518,2,D,7.952,13.6364,1,20,,13.4538,13.805,15.29,16,-95.52,100.0,-2.0069,Weak,2,3.9991,0.42,0.5881,1,-2.0069,2.0,39.985,0.0,9.96,-4.85,1.72,0.45,13.636363636363637,0.0,Weak,2,1,Weak,1.9999,25.0,0.0,-0.0,8.98,63.63636363636363,72.4,11.5974,limited history: 8.6y (<10y) - lower confidence,1.16,4.0,53.2,0.94,18.181818181818183,31.3,2.0,1,5.8,0.58,113.37,15.33,1,0.94,-5.82,12.21,45.44,48.35,63.6,122,,14.4744,ok,5.799,66.8,346,1841.63,113.37,2181.73,0.0,22.4,116,10.0,1.9999,0,0,0.0,0,False,False,False,-856.17,100.0,WATCH,56,10.8,2,49.829,5,44.025,3,100.0,3.4547,0.6897,Very Weak,0.0,2,27.619,1,0.42,6.12,32.4,9.090909090909092,46.3,PHOENIXLTD,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,POLYCAB,,Capital Goods,,NSE,PASS_combined,AVOID,False,4.18,34.49,,,9120.0,9150.0,9001.0,9034.0,9034.0,154076,36.61,49.11,38.19,48.22,8.54,39.45,40.98,43.5,18.59,44.01,37.76,39.628,True,False,0.8148,226.7,4.0,2.51,226.7,2.0,369366,9.7,-3.44,6.73,False,10.5,2019-04-16,2026-08-03,-14.73,63.63636363636363,0.0,149.0,1.65,0.1004,77.27272727272727,22.2,41.8,0.4197,24.265,0.0034,0,1.55,1.7676,5.0189,0.0,9034.0,0.0,9034.0,0.101,0.98,81.81818181818183,19.6,10.04,906.81,2.52,596,3,D,8.496,27.2727,2,17,,10.4302,4.27,0.0,9,-74.07,36.36363636363637,0.7729,Average,5,3.9991,0.21,0.6643,3,0.7729,2.0,42.86,0.2558,11.36,-1.04,-4.21,1.5,81.81818181818183,25.0,Weak,4,2,Weak,2.0,77.27272727272727,0.0,0.0811,8.87,59.09090909090909,72.2,10.0377,limited history: 7.3y (<10y) - lower confidence,0.6693,4.0,34.0,1.96,81.81818181818183,65.3,1.9997,8,5.02,0.3347,453.41,69.34,4,1.96,1.94,45.7,45.44,48.35,63.6,102,,10.8803,ok,5.0189,54.9,327,8580.59,453.41,9940.81,0.0,23.8,142,15.0,2.0,0,0,0.0,0,False,False,False,581.97,100.0,WATCH,127,21.3,1,39.876,4,43.205,2,50.0,2.3372,0.7968,Very Weak,0.0176,1,23.9048,1,0.42,6.12,43.5,81.81818181818183,62.1,POLYCAB,7.3
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,RBLBANK,,Financial Services,,NSE,PASS_combined,HOLD,True,0.0,11.72,,UPTREND,379.5,382.4,376.35,379.95,379.95,3412897,37.91,38.32,69.42,62.48,22.77,41.81,49.49,60.89,26.72,39.84,50.27,44.9315,True,True,1.5778,9.9,4.0077,2.6,9.9,2.0038,6992565,7.9,-4.25,5.73,False,24.5,2018-01-01,2026-08-03,-13.64,68.18181818181817,0.0,6.05,1.59,0.1042,27.27272727272727,0.0,0.0,0.0,25.38,0.0,0,0.5,1.745,5.2086,0.0,379.95,0.0,379.9500122070313,-0.124,-0.98,22.727272727272727,0.0,10.42,39.58,0.38,442,6,C,24.595,54.5455,3,11,,10.5306,38.285,53.8,12,-71.96,31.818181818181817,1.2385,Strong,8,4.0066,0.49,0.6452,4,1.2385,2.0,38.115,0.0,16.7,3.19,4.63,0.66,25.0,0.0,Average,5,3,Average,2.0,47.72727272727273,0.0,0.0,14.12,72.72727272727273,85.3,10.4172,limited history: 8.6y (<10y) - lower confidence,1.042,4.0077,38.68,1.35,34.090909090909086,45.0,2.0,4,5.21,0.521,19.79,37.04,2,1.35,3.22,51.22,60.05,100.0,99.875,107,2026-08-03,19.2833,ok,5.2086,65.8,291,360.16,19.79,419.53,0.0,24.2,107,10.0,2.0,0,0,0.0,0,False,False,False,-431.6,100.0,NEW,44,10.0,2,68.249,8,65.95,4,100.0,7.1156,0.7692,Weak,0.0,4,21.2653,2,0.49,10.25,32.8,13.636363636363637,46.9,RBLBANK,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,RVNL,,Construction,,NSE,PASS_combined,STRONG BUY,False,20.4,41.48,,,225.7,234.7,225.7,232.9,232.9,8354238,36.92,78.54,16.8,57.73,69.91,70.03,70.26,40.59,99.83,79.85,81.23,71.94,False,False,5.0274,5.3,3.9956,2.28,5.3,1.9956,4418336,7.3,-5.22,13.58,False,0.0,2019-04-11,2026-08-03,-20.36,36.36363636363637,0.0,9.0,3.86,0.0911,100.0,100.0,100.0,1.8584,69.022,0.1107,0,3.29,0.7889,4.5513,0.0,232.9,0.0,232.8999938964844,0.467,3.43,100.0,68.6,9.11,21.21,0.1,565,10,A,85.668,95.4545,5,2,,11.2561,69.71,69.51,11,-82.89,77.27272727272727,1.1667,Average,7,3.9943,0.0,0.7197,4,1.1667,2.0022,57.73,18.9475,-19.86,2.84,-0.65,2.22,100.0,61.0,Strong,10,5,Strong,2.0009,63.63636363636363,0.0,0.5426,-23.66,4.545454545454546,0.0,9.1069,limited history: 7.3y (<10y) - lower confidence,1.0122,3.9956,22.56,2.6,100.0,86.7,2.002,10,4.55,0.5056,10.6,100.0,5,2.6,2.66,48.8,54.2,79.94,85.5,138,,5.122,ok,4.5513,53.8,304,222.3,10.6,254.11,0.0,39.5,223,9.0,2.0009,0,0,0.0,0,True,True,True,1939.73,100.0,WATCH,38,6.7,0,33.262,3,37.265,2,0.0,15.6038,0.8782,Strong,0.3856,10,4.8201,5,1.89,92.88,46.0,90.9090909090909,65.7,RVNL,7.3
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,SAIL,,Metals & Mining,,NSE,PASS_combined,HOLD,False,0.0,9.23,,,170.6,172.7,165.0,165.0,165.0,12091707,63.83,33.98,40.83,41.91,29.07,42.73,44.48,54.47,31.98,46.12,47.77,47.1025,True,False,1.305,5.16,4.0,3.13,5.16,2.0,13452281,6.6,-4.79,7.89,False,22.5,2018-01-01,2026-08-03,-26.01,13.636363636363637,0.0,7.7,4.67,0.1252,27.27272727272727,0.0,0.0,0.0,18.063,0.0,0,-2.38,1.6474,6.2606,0.0,165.0,0.0,165.0,-0.043,-0.28,40.909090909090914,0.0,12.52,20.65,0.93,453,5,C,40.735,45.4545,3,13,,15.4552,52.535,76.0,21,-91.32,90.9090909090909,0.4633,Average,3,3.9985,0.45,0.5508,2,0.4633,2.0,48.905,0.0,3.59,0.0,-6.52,0.91,40.909090909090914,0.0,Average,6,3,Average,1.999,25.0,0.0,0.0,-11.31,18.181818181818183,21.7,12.5152,limited history: 8.6y (<10y) - lower confidence,1.3911,4.0,64.52,1.65,68.18181818181817,55.0,1.9999,3,6.26,0.6956,10.33,52.92,2,1.65,1.45,43.58,44.12,43.59,60.29999999999999,127,,9.8862,ok,6.2606,64.0,290,154.67,10.33,185.65,0.0,29.8,135,9.0,1.999,0,0,0.0,0,False,False,False,-128.73,100.0,WATCH,28,6.2,1,41.503,4,41.37,2,50.0,14.0659,0.639,Weak,0.0,7,13.9111,4,0.9,34.45,35.5,31.818181818181817,50.7,SAIL,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,SUZLON,,Capital Goods,,NSE,PASS_combined,WATCH,False,6.13,24.26,,,48.2,49.3,48.08,48.1,48.1,55186802,78.48,65.81,0.0,13.53,41.31,44.94,49.24,36.96,68.13,70.33,59.01,60.1365,False,False,-7.238,1.58,4.0,3.29,1.58,1.997,72084947,5.3,-5.97,9.46,False,0.0,2018-01-01,2026-08-03,-22.41,22.727272727272727,0.0,1.22,2.54,0.1316,81.81818181818183,32.55,61.3,0.8067,24.537,-0.0353,0,0.19,1.8588,6.5696,0.0,48.1,0.0,48.09999847412109,0.148,0.78,77.27272727272727,15.6,13.16,6.33,0.4,528,7,C,57.799,68.1818,4,8,,18.2937,70.655,100.0,8,-88.89,86.36363636363636,-2.8571,Very Weak,1,4.0,0.0,0.5284,1,-2.8571,2.003,72.145,1.6416,-6.33,-6.89,-11.92,1.23,68.18181818181817,11.5,Average,6,3,Strong,2.0032,47.72727272727273,0.0,-0.5762,-11.45,13.636363636363637,21.4,13.1601,limited history: 8.6y (<10y) - lower confidence,1.88,4.0,72.39,1.58,50.0,52.7,2.003,10,6.57,0.9386,3.16,49.22,5,1.58,-9.4,0.0,30.11,0.0,25.27500000000001,168,,0.0,ok,6.5696,55.9,295,44.94,3.16,54.43,0.0,38.8,205,7.0,2.0032,0,0,0.0,0,False,False,False,412.02,100.0,WATCH,28,5.3,0,2.678,1,6.765,1,0.0,0.0,0.6088,Average,0.0472,10,17.0909,5,0.77,26.78,43.8,86.36363636363636,62.6,SUZLON,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,TMPV,,Automobile and Auto Components,,NSE,PASS_combined,AVOID,False,1.6,17.99,,,344.5,350.45,343.5,349.3,349.3,12018930,20.47,44.68,17.91,63.94,30.39,34.06,38.73,35.92,40.52,32.83,35.68,34.4245,False,False,5.3862,7.79,4.0,2.23,7.79,2.0,8505995,8.1,-3.88,6.35,False,0.0,2018-01-01,2026-08-03,-19.91,45.45454545454545,0.0,6.95,1.99,0.0892,59.09090909090909,8.5,16.0,0.1427,15.701,0.001,0,2.81,0.9253,4.4603,0.0,349.3,0.0,349.29998779296875,0.041,0.34,63.63636363636363,6.8,8.92,31.15,1.4,514,3,D,52.275,22.7273,2,18,,6.3375,53.145,75.9,10,-81.94,72.72727272727273,1.713,Strong,9,3.999,0.0,0.7324,5,1.713,2.0,32.575,1.0328,-1.96,4.72,-1.98,1.15,63.63636363636363,7.5,Weak,3,2,Weak,1.9994,11.363636363636363,0.0,0.0611,-1.66,40.909090909090914,45.8,8.9178,limited history: 8.6y (<10y) - lower confidence,0.6862,4.0,20.22,1.64,63.63636363636363,54.7,2.0,5,4.46,0.3431,15.58,52.39,3,1.64,3.82,53.81,58.1,94.01,95.25,124,,5.5449,ok,4.4603,57.8,297,333.72,15.58,380.45,0.0,23.9,123,13.0,1.9994,0,0,0.0,0,False,False,False,173.53,100.0,WATCH,94,18.3,0,33.614,3,40.925,2,0.0,11.5609,0.8969,Weak,0.0226,8,6.3262,4,1.41,64.55,41.2,63.63636363636363,58.9,TMPV,8.6
1.0.0,20260803_184902,2026-08-03,18:49:02,2026-08-03 18:49:02.050532,VEDL,,Metals & Mining,,NSE,PASS_combined,AVOID,False,3.08,21.21,,,267.9,268.8,264.5,267.25,267.25,6719712,48.63,46.82,11.45,43.48,27.68,36.41,39.28,38.07,39.6,44.47,39.76,41.4795,False,False,1.1742,7.39,4.0072,2.76,7.39,2.0036,11773238,8.2,-4.43,7.22,False,0.0,2018-01-01,2026-08-03,-17.89,54.54545454545454,0.0,4.3,1.61,0.1106,68.18181818181817,16.36,30.8,0.3406,17.151,0.002,0,1.14,1.758,5.5267,0.0,267.25,0.0,267.25,0.075,0.62,68.18181818181817,12.4,11.06,29.55,1.38,556,4,D,35.675,31.8182,2,16,,12.9335,46.685,65.69,11,-79.98,59.09090909090909,0.7464,Average,4,4.0062,0.0,0.6135,2,0.7464,2.0,47.725,0.4611,-47.48,0.74,-7.79,1.25,72.72727272727273,12.5,Weak,4,2,Average,2.0007,25.0,0.0,0.0634,-15.53,9.090909090909092,11.2,11.0571,limited history: 8.6y (<10y) - lower confidence,0.9217,4.0072,46.55,1.63,59.09090909090909,54.3,2.0002,7,5.53,0.4608,14.77,51.86,4,1.63,2.06,46.22,43.29,40.59,58.225,113,,3.0452,ok,5.5267,55.4,308,252.48,14.77,296.8,0.0,29.5,164,12.0,2.0007,0,0,0.0,0,False,False,False,344.91,100.0,WATCH,84,15.1,0,19.989,2,27.465,1,0.0,1.7141,0.7246,Weak,0.0176,6,19.4035,3,0.57,14.97,43.3,77.27272727272727,61.9,VEDL,8.6
1.0.0,20260804_113641,2026-08-04,11:36:41,2026-08-04 11:36:41.191075,ADANIENSOL,,Power,,NSE,PASS_combined,BUY,False,8.91,41.69,,,1650.0,1664.3,1643.0,1650.1,1650.1,409812,73.51,42.93,58.19,37.04,20.14,58.75,58.19,62.93,31.81,70.46,69.49,63.961,True,True,-0.7803,51.95,3.9968,3.15,51.95,2.0,2367746,6.9,-4.97,10.81,False,8.5,2018-01-01,2026-08-04,-22.15,27.27272727272727,0.0,21.3,1.29,0.1259,90.9090909090909,47.24,89.1,1.1218,45.105,-0.0364,0,0.29,2.6923,6.2966,0.0,1650.1,0.0,1650.0999755859375,0.225,1.55,86.36363636363636,31.0,12.59,207.81,0.28,665,9,B,21.217,81.8182,5,5,,17.7133,18.16,16.18,6,-88.43,81.81818181818183,-1.4571,Weak,3,3.998,0.17,0.5477,2,-1.4571,1.9984,58.22,0.1702,39.13,-1.66,4.21,1.53,86.36363636363636,26.5,Average,10,5,Strong,2.0001,38.63636363636363,0.0,-0.409,17.25,77.27272727272727,93.1,12.5938,limited history: 8.6y (<10y) - lower confidence,1.5738,3.9968,64.48,2.18,90.9090909090909,72.7,1.9985,5,6.3,0.7875,103.9,80.81,3,2.18,-4.59,16.1,52.29,76.71,80.725,149,,14.0217,ok,6.2966,57.0,379,1546.2,103.9,1857.91,0.0,34.1,227,8.0,2.0001,7,7,1.1,0,False,False,True,1033.87,100.0,WATCH,52,7.8,2,53.411,5,47.615,3,100.0,1.1114,0.6344,Weak,0.0151,5,74.0588,3,0.17,1.91,41.4,68.18181818181817,59.1,ADANIENSOL,8.6
1.0.0,20260804_113641,2026-08-04,11:36:41,2026-08-04 11:36:41.191075,ADANIENT,,Metals & Mining,,NSE,PASS_combined,WATCH,False,8.24,44.77,,,3063.1,3091.5,3050.5,3053.8,3053.8,424309,32.28,69.24,60.54,43.79,19.55,55.16,61.01,46.98,47.02,71.14,69.3,60.91,True,True,-1.2617,73.04,4.0042,2.39,73.04,2.0,1377161,9.0,-4.3,10.03,False,15.5,2018-01-01,2026-08-04,-9.67,90.9090909090909,0.0,41.0,1.34,0.0957,86.36363636363636,43.68,82.4,0.7886,43.912,-0.0276,0,1.47,1.8244,4.7832,0.0,3053.8,0.0,3053.800048828125,0.201,1.82,90.9090909090909,36.4,9.57,292.14,1.78,726,8,B,22.533,77.2727,4,6,,9.5221,18.205,16.86,9,-76.91,45.45454545454545,-1.7029,Average,4,4.0027,0.31,0.6925,2,-1.7029,2.0021,50.76,0.7375,24.68,-1.41,0.38,1.74,90.9090909090909,37.0,Average,9,5,Strong,2.0,95.45454545454545,0.0,-0.3354,20.27,86.36363636363636,100.0,9.5664,limited history: 8.6y (<10y) - lower confidence,0.7362,4.0042,26.62,2.33,95.45454545454545,77.7,2.0022,10,4.78,0.3677,146.07,88.73,5,2.33,-4.07,18.3,49.43,65.72,73.575,142,,17.8584,ok,4.7832,55.8,405,2907.73,146.07,3345.94,0.0,33.1,240,13.0,2.0,1,1,0.1,0,False,False,False,1319.21,100.0,WATCH,80,11.0,2,53.573,5,52.165,3,100.0,5.4183,0.8377,Very Weak,0.0255,4,30.871,2,0.31,8.95,42.7,72.72727272727273,61.0,ADANIENT,8.6
1.0.0,20260804_113641,2026-08-04,11:36:41,2026-08-04 11:36:41.191075,BHEL,,Capital Goods,,NSE,PASS_combined,WATCH,False,0.28,19.45,,,411.15,412.85,408.35,408.95,408.95,1926853,61.74,49.78,59.79,41.06,27.16,46.01,56.74,59.56,38.5,62.12,66.89,59.375,True,True,-0.2665,12.66,3.9968,3.1,12.66,1.9968,14647769,6.4,-4.63,8.28,False,6.5,2018-01-01,2026-08-04,-28.34,9.090909090909092,0.0,4.5,1.1,0.1239,54.54545454545454,1.48,2.8,0.0347,24.109,-0.0,0,0.48,2.7434,6.1939,0.0,408.95,0.0,408.95001220703125,0.008,0.05,54.54545454545454,1.0,12.39,50.66,1.02,590,7,B,18.944,63.6364,4,9,,15.0585,36.705,46.25,9,-94.1,95.45454545454545,-0.6613,Average,3,3.9961,0.13,0.5558,2,-0.6613,2.0016,55.76,0.0,29.86,0.61,1.77,1.02,54.54545454545454,1.0,Average,7,4,Average,2.0,25.0,0.0,-0.0057,6.3,54.54545454545454,65.8,12.3878,limited history: 8.6y (<10y) - lower confidence,1.5488,3.9968,61.98,1.79,72.72727272727273,59.7,2.0016,8,6.19,0.7738,25.33,60.2,4,1.79,-2.05,26.84,52.12,76.06,80.3,152,,14.5829,ok,6.1939,62.5,369,383.62,25.33,459.61,0.0,26.6,157,8.0,2.0,5,5,0.8,0,False,False,False,29.82,100.0,WATCH,59,10.0,2,56.372,5,50.425,3,100.0,0.0,0.6457,Weak,0.0004,5,95.3077,3,0.13,0.0,36.3,36.36363636363637,51.9,BHEL,8.6
1.0.0,20260804_113641,2026-08-04,11:36:41,2026-08-04 11:36:41.191075,DEEPAKNTR,,Chemicals,,NSE,PASS_combined,HOLD,False,0.0,10.29,,,1720.0,1753.5,1710.4,1718.8,1718.8,187910,59.91,44.27,82.96,60.15,12.66,43.89,59.2,74.56,16.71,56.56,66.72,57.765,True,True,1.1663,52.71,3.9967,3.07,52.71,1.9967,176217,7.6,-4.0,5.94,False,53.5,2018-01-01,2026-08-04,-13.65,68.18181818181817,0.0,43.1,2.51,0.1227,27.27272727272727,0.0,0.0,0.0,27.42,0.0,0,4.56,1.4831,6.1333,0.0,1718.8,0.0,1718.800048828125,-0.01,-0.08,45.45454545454545,0.0,12.27,210.84,4.63,517,6,B,14.564,59.0909,3,10,,14.7199,6.85,1.04,12,-76.31,40.909090909090914,0.355,Strong,7,3.9957,1.07,0.5604,4,0.355,2.0016,52.09,0.0,5.75,3.58,4.22,0.97,45.45454545454545,0.0,Average,5,3,Average,2.0,77.27272727272727,0.0,0.0,-2.52,36.36363636363637,43.7,12.2667,limited history: 8.6y (<10y) - lower confidence,1.227,3.9967,60.47,1.48,45.45454545454545,49.3,2.0016,6,6.13,0.613,105.42,43.82,3,1.48,1.09,40.11,58.13,99.15,95.325,117,,20.3833,ok,6.1333,59.6,308,1613.38,105.42,1929.64,0.0,28.0,145,10.0,2.0,0,0,0.0,0,False,False,False,-39.44,100.0,WATCH,64,12.4,2,67.595,9,71.555,5,100.0,39.1239,0.652,Very Weak,0.0,2,11.4673,1,1.07,47.16,39.5,52.27272727272727,56.4,DEEPAKNTR,8.6
